,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
136,136,136,172.00000000000026,2063.0,90
137,137,137,148.00000000000026,2033.0,90
138,138,138,265.00000000000017,1715.0000000000002,90
139,139,139,613.0000000000002,1304.0000000000002,90
140,140,140,1036.0,440.0000000000005,90
141,141,141,1060.0,875.0000000000005,90
142,142,142,1096.0,902.0000000000006,90
143,143,143,1093.0,944.0000000000005,90
144,144,144,1144.0,983.0000000000005,90
145,145,145,1135.0,1016.0000000000005,90
146,146,146,1174.0,932.0000000000005,90
147,147,147,1060.0,1247.0000000000002,90
148,148,148,1615.0,1112.0000000000002,90
149,149,149,1906.0,620.0000000000006,90
150,150,150,1765.0,344.00000000000045,90
151,151,151,1717.0,35.00000000000045,90
152,152,152,1819.0,95.00000000000044,90
153,153,153,2296.0,185.00000000000043,90
154,154,154,2263.0,53.000000000000455,90
155,155,155,2272.0,227.00000000000043,90
156,156,156,2320.0,701.0000000000005,90
157,157,157,46.000000000000256,1022.0000000000005,105
158,158,158,409.00000000000017,1559.0000000000002,105
159,159,159,442.00000000000017,1721.0000000000002,105
160,160,160,337.00000000000017,1754.0000000000002,105
161,161,161,361.00000000000017,1796.0000000000002,105
162,162,162,277.00000000000017,2084.0,105
163,163,163,226.00000000000023,2144.0,105
164,164,164,592.0000000000002,1274.0000000000002,105
165,165,165,658.0000000000002,1226.0000000000002,105
166,166,166,1189.0,362.0000000000005,105
167,167,167,1468.0,803.0000000000005,105
168,168,168,1411.0,791.0000000000005,105
169,169,169,1465.0,902.0000000000006,105
170,170,170,1276.0,998.0000000000005,105
171,171,171,1189.0,1031.0000000000002,105
172,172,172,1117.0,1595.0000000000002,105
173,173,173,1114.0,1667.0000000000002,105
174,174,174,1366.0,1157.0000000000002,105
175,175,175,1435.0,1292.0000000000002,105
176,176,176,1588.0,707.0000000000005,105
177,177,177,1564.0,203.00000000000043,105
178,178,178,1762.0,116.00000000000044,105
179,179,179,2272.0,719.0000000000005,105
180,180,180,2101.0,1442.0000000000002,105
181,181,181,64.00000000000023,1862.000000000001,120
182,182,182,31.00000000000025,1709.0000000000002,120
183,183,183,277.00000000000017,1994.0,120
184,184,184,577.0000000000002,1703.0000000000002,120
185,185,185,781.0000000000003,1466.0000000000002,120
186,186,186,724.0000000000003,1427.0000000000002,120
187,187,187,1030.0,371.0000000000005,120
188,188,188,1036.0,767.0000000000006,120
189,189,189,1105.0,1451.0000000000002,120
190,190,190,1579.0,653.0000000000006,120
191,191,191,2013.9999999999995,125.00000000000044,120
192,192,192,2206.0,137.00000000000043,120
193,193,193,37.000000000000256,539.0000000000006,150
194,194,194,76.00000000000024,1193.0000000000002,150
195,195,195,139.00000000000023,1154.0000000000002,150
196,196,196,238.00000000000023,1490.0000000000002,150
197,197,197,226.00000000000023,2069.0,150
198,198,198,685.0000000000002,1949.0,150
199,199,199,1075.0,335.0000000000004,150
200,200,200,1120.0,326.0000000000004,150
201,201,201,1036.0,968.0000000000005,150
202,202,202,1678.0,203.00000000000043,150
203,203,203,1618.0,158.00000000000043,150
204,204,204,2512.0,1583.0000000000002,165
205,205,205,595.0000000000002,725.0000000000005,180
206,206,206,1735.0,1277.0000000000002,180
207,207,207,1597.0,488.0000000000005,195
208,208,208,1675.0,539.0000000000006,195
0,0,0,1234.0,1286.0000000000002,0
1,1,1,58.000000000000256,1754.0000000000002,15
2,2,2,922.0,1793.000000000001,15
3,3,3,997.0,1763.0000000000002,15
4,4,4,916.0,1436.0000000000002,15
5,5,5,1456.0,578.0000000000006,15
6,6,6,1156.0,1253.0000000000005,15
7,7,7,1126.0,1586.0000000000002,15
8,8,8,52.000000000000256,233.00000000000043,30
9,9,9,154.00000000000026,371.0000000000005,30
10,10,10,442.00000000000017,53.000000000000455,30
11,11,11,964.0,1397.0000000000002,30
12,12,12,691.0000000000003,773.0000000000005,30
13,13,13,499.00000000000017,269.0000000000004,30
14,14,14,1096.0,749.0000000000005,30
15,15,15,1219.0,1598.0000000000002,30
16,16,16,1159.0,1622.0000000000002,30
17,17,17,1144.0,1715.0000000000002,30
18,18,18,1696.0,1235.0000000000002,30
19,19,19,1570.0,38.000000000000455,30
20,20,20,1762.0,59.000000000000455,30
21,21,21,2056.0,1088.0000000000002,30
22,22,22,388.00000000000017,32.00000000000045,45
23,23,23,337.00000000000017,737.0000000000005,45
24,24,24,724.0000000000003,1727.000000000001,45
25,25,25,805.0000000000003,1652.0000000000002,45
26,26,26,808.0000000000003,1709.0000000000002,45
27,27,27,877.0,1742.0000000000002,45
28,28,28,928.0,1490.0000000000002,45
29,29,29,901.0,1286.0000000000002,45
30,30,30,955.0,1307.0000000000002,45
31,31,31,772.0000000000003,680.0000000000006,45
32,32,32,679.0000000000002,641.0000000000006,45
33,33,33,685.0000000000002,518.0000000000006,45
34,34,34,742.0000000000003,491.0000000000005,45
35,35,35,724.0000000000003,371.0000000000005,45
36,36,36,535.0000000000001,401.0000000000005,45
37,37,37,1228.0,230.00000000000043,45
38,38,38,1426.0,491.0000000000005,45
39,39,39,1318.0,1436.0000000000002,45
40,40,40,1306.0,1631.0000000000002,45
41,41,41,1276.0,1670.0000000000002,45
42,42,42,1570.0,1631.0000000000002,45
43,43,43,1654.0,1505.0000000000002,45
44,44,44,1717.0,1151.0000000000002,45
45,45,45,1774.0,1118.0000000000002,45
46,46,46,1669.0,1058.0000000000002,45
47,47,47,1893.9999999999995,284.0000000000004,45
48,48,48,2152.0,494.0000000000005,45
49,49,49,2182.0,1136.0000000000002,45
50,50,50,2128.0,1142.0000000000002,45
51,51,51,2164.0,1202.0000000000002,45
52,52,52,331.00000000000017,116.00000000000044,60
53,53,53,232.00000000000023,23.000000000000448,60
54,54,54,385.00000000000017,737.0000000000005,60
55,55,55,172.00000000000026,1040.0000000000002,60
56,56,56,520.0000000000001,1262.0000000000002,60
57,57,57,142.00000000000026,2078.0,60
58,58,58,130.00000000000023,2129.0,60
59,59,59,757.0000000000003,1679.0000000000002,60
60,60,60,757.0000000000003,1637.0000000000002,60
61,61,61,880.0,1535.0000000000002,60
62,62,62,871.0,1598.0000000000002,60
63,63,63,823.0000000000003,1583.0000000000002,60
64,64,64,976.0,752.0000000000005,60
65,65,65,946.0,542.0000000000006,60
66,66,66,859.0,632.0000000000006,60
67,67,67,808.0000000000003,593.0000000000006,60
68,68,68,682.0000000000002,476.0000000000005,60
69,69,69,1489.0,83.00000000000045,60
70,70,70,1309.0,1259.0000000000002,60
71,71,71,1234.0,1439.0000000000002,60
72,72,72,1126.0,1451.0000000000002,60
73,73,73,1198.0,1676.0000000000002,60
74,74,74,1897.0,1175.0000000000002,60
75,75,75,1912.0,1082.0000000000002,60
76,76,76,1831.0,842.0000000000005,60
77,77,77,1813.0,701.0000000000005,60
78,78,78,1878.9999999999995,173.00000000000043,60
79,79,79,1891.0,227.00000000000043,60
80,80,80,1843.0,101.00000000000044,60
81,81,81,2146.0,980.0000000000005,60
82,82,82,337.00000000000017,65.00000000000045,75
83,83,83,151.00000000000026,968.0000000000005,75
84,84,84,85.00000000000024,998.0000000000005,75
85,85,85,124.00000000000024,1067.0000000000002,75
86,86,86,61.00000000000023,1670.0000000000002,75
87,87,87,883.0,1664.0000000000002,75
88,88,88,850.0,1688.0000000000002,75
89,89,89,994.0,1484.0000000000002,75
90,90,90,718.0000000000003,740.0000000000005,75
91,91,91,709.0000000000003,695.0000000000005,75
92,92,92,928.0,788.0000000000005,75
93,93,93,973.0,623.0000000000006,75
94,94,94,940.0,329.0000000000004,75
95,95,95,961.0,383.0000000000005,75
96,96,96,505.00000000000017,332.0000000000004,75
97,97,97,1036.0,32.00000000000045,75
98,98,98,1267.0,1526.0000000000002,75
99,99,99,1207.0,1502.0000000000002,75
100,100,100,1240.0,1670.0000000000002,75
101,101,101,1516.0,1424.0000000000002,75
102,102,102,1735.0,1415.0000000000002,75
103,103,103,1744.0,1328.0000000000002,75
104,104,104,1735.0,1052.0000000000002,75
105,105,105,1915.0,902.0000000000006,75
106,106,106,1789.0,320.0000000000005,75
107,107,107,1975.0,278.0000000000004,75
108,108,108,2299.0,401.0000000000005,75
109,109,109,2263.0,395.0000000000005,75
110,110,110,2086.0,992.0000000000005,75
111,111,111,2059.0,1286.0000000000002,75
112,112,112,2023.0,1268.0000000000002,75
113,113,113,2028.9999999999995,1205.0000000000002,75
114,114,114,2053.0,1214.0000000000002,75
115,115,115,2107.0,1220.0000000000002,75
116,116,116,733.0000000000003,1784.0000000000002,90
117,117,117,910.0,728.0000000000005,90
118,118,118,1135.0,827.0000000000005,90
119,119,119,1147.0,722.0000000000005,90
120,120,120,1357.0,731.0000000000005,90
121,121,121,1258.0,1391.0000000000002,90
122,122,122,1291.0,1376.0000000000002,90
123,123,123,1078.0,1679.0000000000002,90
124,124,124,1195.0,1637.0000000000002,90
125,125,125,1863.9999999999995,1415.0000000000002,90
126,126,126,1834.0,1217.0000000000002,90
127,127,127,1582.0,1196.0000000000002,90
128,128,128,1990.0,662.0000000000006,90
129,129,129,2028.9999999999995,617.0000000000006,90
130,130,130,1927.0,47.000000000000455,90
131,131,131,823.0000000000003,1775.0000000000002,105
132,132,132,982.0,437.0000000000005,105
133,133,133,814.0000000000003,515.0000000000006,105
134,134,134,853.0,566.0000000000006,105
135,135,135,595.0000000000002,389.0000000000005,105
136,136,136,622.0000000000002,287.0000000000004,105
137,137,137,1138.0,38.000000000000455,105
138,138,138,1189.0,8.000000000000455,105
139,139,139,1666.0,80.00000000000045,105
140,140,140,1564.0,116.00000000000044,105
141,141,141,1192.0,764.0000000000005,105
142,142,142,1336.0,488.0000000000005,105
143,143,143,2028.9999999999995,1361.0000000000002,105
144,144,144,1891.0,1250.0000000000002,105
145,145,145,1908.9999999999995,755.0000000000005,105
146,146,146,2164.0,416.0000000000005,105
147,147,147,397.00000000000017,77.00000000000045,120
148,148,148,373.00000000000017,158.00000000000043,120
149,149,149,160.00000000000026,1097.0000000000002,120
150,150,150,868.0,764.0000000000005,120
151,151,151,916.0,662.0000000000006,120
152,152,152,1453.0,152.00000000000043,120
153,153,153,1258.0,668.0000000000006,120
154,154,154,1354.0,1223.0000000000002,120
155,155,155,1366.0,1280.0000000000002,120
156,156,156,1402.0,1352.0000000000002,120
157,157,157,1339.0,1370.0000000000002,120
158,158,158,1645.0,1169.0000000000002,120
159,159,159,1558.0,1121.0000000000002,120
160,160,160,1945.0,1340.0000000000002,120
161,161,161,1906.0,1382.0000000000002,120
162,162,162,1953.9999999999995,998.0000000000005,120
163,163,163,1966.0,815.0000000000005,120
164,164,164,1732.0,371.0000000000005,120
165,165,165,1987.0,53.000000000000455,120
166,166,166,2191.0,179.00000000000043,120
167,167,167,2356.0,368.0000000000005,120
168,168,168,2341.0,389.0000000000005,120
169,169,169,2095.0,395.0000000000005,120
170,170,170,2043.9999999999995,833.0000000000005,120
171,171,171,151.00000000000026,1502.0000000000002,135
172,172,172,1291.0,56.000000000000455,135
173,173,173,2071.0,929.0000000000005,135
174,174,174,2050.0,149.00000000000043,135
175,175,175,391.00000000000017,224.00000000000043,150
176,176,176,562.0000000000001,317.0000000000004,150
177,177,177,1360.0,650.0000000000006,150
178,178,178,1594.0,1160.0000000000002,150
179,179,179,1972.0,1367.0000000000002,150
180,180,180,1978.0,203.00000000000043,150
181,181,181,304.00000000000017,2018.0,165
182,182,182,1537.0,1169.0000000000002,180
183,183,183,1015.0,449.0000000000005,180
184,184,184,2404.0,392.0000000000005,195
185,185,185,1960.0,74.00000000000045,195
186,186,186,1405.0,272.0000000000004,210
187,187,187,2074.0,257.0000000000004,210
188,188,188,202.00000000000023,431.0000000000005,225
189,189,189,1489.0,536.0000000000006,225
0,0,0,2428.0,839.0000000000005,0
1,1,1,94.00000000000024,527.0000000000006,15
2,2,2,88.00000000000023,584.0000000000006,15
3,3,3,145.00000000000026,557.0000000000006,15
4,4,4,286.00000000000017,1904.0,15
5,5,5,925.0,1403.0000000000002,15
6,6,6,967.0,1205.0000000000002,15
7,7,7,1129.0,1388.000000000001,15
8,8,8,1459.0,1433.0000000000002,15
9,9,9,1498.0,1373.0000000000002,15
10,10,10,1816.0,1589.0,15
11,11,11,1615.0,1376.0000000000002,15
12,12,12,2446.0,584.0000000000006,15
13,13,13,2293.0,632.0000000000006,15
14,14,14,166.00000000000026,113.00000000000044,30
15,15,15,166.00000000000026,1061.0000000000002,30
16,16,16,439.00000000000017,1241.0000000000002,30
17,17,17,370.00000000000017,1244.0000000000002,30
18,18,18,1564.0,1511.0000000000002,30
19,19,19,1510.0,1193.0000000000002,30
20,20,20,1885.0,1202.0000000000002,30
21,21,21,2494.0,524.0000000000006,30
22,22,22,2266.0,539.0000000000006,30
23,23,23,2530.0,1046.0000000000002,30
24,24,24,2269.0,1628.0000000000002,30
25,25,25,2038.0,1562.0000000000002,30
26,26,26,2191.0,1862.000000000001,30
27,27,27,91.00000000000024,167.00000000000043,45
28,28,28,193.00000000000023,572.0000000000006,45
29,29,29,427.00000000000017,986.0000000000005,45
30,30,30,490.00000000000017,986.0000000000005,45
31,31,31,505.00000000000017,1139.0000000000002,45
32,32,32,184.00000000000023,1367.0000000000002,45
33,33,33,226.00000000000023,1331.0000000000002,45
34,34,34,220.00000000000023,1409.0000000000002,45
35,35,35,676.0000000000002,1112.0000000000002,45
36,36,36,811.0000000000003,65.00000000000045,45
37,37,37,1051.0,1091.0000000000002,45
38,38,38,1036.0,1241.0000000000002,45
39,39,39,1279.0,1124.0000000000002,45
40,40,40,1513.0,632.0000000000006,45
41,41,41,1504.0,443.0000000000005,45
42,42,42,1876.0,614.0000000000006,45
43,43,43,1893.9999999999995,662.0000000000006,45
44,44,44,1996.0,1328.0000000000002,45
45,45,45,1968.9999999999995,1361.0000000000002,45
46,46,46,1927.0,1400.0000000000002,45
47,47,47,1669.0,1859.0,45
48,48,48,1780.0,1817.0,45
49,49,49,2380.0,1205.0000000000002,45
50,50,50,2479.0,692.0000000000005,45
51,51,51,2539.0,419.0000000000005,45
52,52,52,2476.0,233.00000000000043,45
53,53,53,2431.0,173.00000000000043,45
54,54,54,2347.0,104.00000000000044,45
55,55,55,403.00000000000017,485.0000000000005,60
56,56,56,427.00000000000017,446.0000000000005,60
57,57,57,118.00000000000024,476.0000000000005,60
58,58,58,316.00000000000017,1382.0000000000002,60
59,59,59,598.0000000000002,1139.0000000000002,60
60,60,60,958.0,1322.0000000000005,60
61,61,61,646.0000000000002,38.000000000000455,60
62,62,62,1390.0,779.0000000000005,60
63,63,63,1267.0,965.0000000000005,60
64,64,64,1936.0,1823.0,60
65,65,65,1897.0,1787.0000000000002,60
66,66,66,1675.0,1370.0000000000002,60
67,67,67,1936.0,1277.0000000000002,60
68,68,68,1534.0,851.0000000000005,60
69,69,69,2043.9999999999995,221.00000000000043,60
70,70,70,2407.0,272.0000000000004,60
71,71,71,2452.0,371.0000000000005,60
72,72,72,433.00000000000017,1127.0000000000002,75
73,73,73,697.0000000000003,1166.0000000000002,75
74,74,74,760.0000000000003,356.00000000000045,75
75,75,75,754.0000000000003,206.00000000000043,75
76,76,76,703.0000000000003,182.00000000000043,75
77,77,77,643.0000000000002,146.00000000000043,75
78,78,78,685.0000000000002,101.00000000000044,75
79,79,79,1132.0,1268.0000000000002,75
80,80,80,1063.0,1328.0000000000002,75
81,81,81,1456.0,1136.0000000000002,75
82,82,82,1396.0,1136.0000000000002,75
83,83,83,1528.0,731.0000000000005,75
84,84,84,1570.0,1328.0000000000002,75
85,85,85,1795.0,1256.0000000000002,75
86,86,86,1975.0,1535.0000000000002,75
87,87,87,2005.0,1646.0000000000002,75
88,88,88,2227.0,1802.0,75
89,89,89,2545.0,722.0000000000005,75
90,90,90,2314.0,68.00000000000045,75
91,91,91,2347.0,89.00000000000045,75
92,92,92,2242.0,122.00000000000044,75
93,93,93,973.0,938.0000000000005,90
94,94,94,901.0,1985.0,90
95,95,95,1108.0,1142.0000000000002,90
96,96,96,1144.0,1220.0000000000002,90
97,97,97,1675.0,251.00000000000043,90
98,98,98,1678.0,290.0000000000004,90
99,99,99,1744.0,1622.0000000000002,90
100,100,100,2398.0,110.00000000000044,90
101,101,101,34.000000000000256,170.00000000000043,105
102,102,102,313.00000000000017,1319.0,105
103,103,103,382.00000000000017,1343.0000000000002,105
104,104,104,631.0000000000002,1073.0000000000002,105
105,105,105,703.0000000000003,1052.0000000000002,105
106,106,106,592.0000000000002,458.0000000000005,105
107,107,107,781.0000000000003,113.00000000000044,105
108,108,108,745.0000000000003,137.00000000000043,105
109,109,109,742.0000000000003,83.00000000000045,105
110,110,110,1198.0,1376.0000000000002,105
111,111,111,1222.0,1418.0000000000002,105
112,112,112,1414.0,1094.0000000000002,105
113,113,113,1315.0,860.0000000000005,105
114,114,114,1477.0,767.0000000000006,105
115,115,115,1582.0,605.0000000000006,105
116,116,116,1855.0,1424.0000000000002,105
117,117,117,2191.0,1694.0000000000002,105
118,118,118,2338.0,1343.0000000000002,105
119,119,119,2296.0,779.0000000000005,105
120,120,120,2461.0,446.0000000000005,105
121,121,121,301.00000000000017,1196.0000000000002,120
122,122,122,853.0,212.00000000000043,120
123,123,123,1357.0,1133.0000000000002,120
124,124,124,1540.0,680.0000000000006,120
125,125,125,1816.0,1391.0000000000002,120
126,126,126,2035.0,1856.0,120
127,127,127,2503.0,881.0000000000005,120
128,128,128,730.0000000000003,515.0000000000006,135
129,129,129,493.00000000000017,494.0000000000005,135
130,130,130,283.00000000000017,551.0000000000006,135
131,131,131,343.0000000000001,1046.0000000000002,135
132,132,132,877.0,983.0000000000005,135
133,133,133,1447.0,881.0000000000005,135
134,134,134,2026.0,443.0000000000005,135
135,135,135,2353.0,881.0000000000005,135
136,136,136,2281.0,875.0000000000005,135
137,137,137,2335.0,1412.0000000000002,135
138,138,138,97.00000000000024,650.0000000000006,150
139,139,139,670.0000000000002,584.0000000000006,150
140,140,140,1333.0,1298.0000000000002,150
141,141,141,1399.0,1229.0000000000002,150
142,142,142,1477.0,989.0000000000005,150
143,143,143,1327.0,722.0000000000005,150
144,144,144,1696.0,1739.0000000000002,150
145,145,145,709.0000000000003,452.0000000000005,165
146,146,146,1321.0,1241.0000000000002,165
147,147,147,2308.0,1442.0000000000002,165
148,148,148,817.0000000000003,155.00000000000043,180
149,149,149,385.00000000000017,1013.0000000000005,180
150,150,150,2320.0,587.0000000000006,180
151,151,151,253.00000000000023,611.0000000000006,210
152,152,152,619.0000000000002,530.0000000000006,210
153,153,153,547.0000000000001,512.0000000000006,210
154,154,154,1117.0,1316.0000000000002,210
155,155,155,1303.0,785.0000000000005,210
156,156,156,862.0,608.0000000000006,225
157,157,157,1867.0,1367.0000000000002,225
158,158,158,1426.0,1247.0000000000002,225
159,159,159,2008.0,1790.0000000000002,225
